,Hashtag,WC,CC,FirstDate,Cluster,WC/CC
9461,wrestlemania,71,78,Mon Mar 27 16:34:23 2017,3,0.910256410256
15125,independenceday,47,52,Mon Jul  3 15:13:33 2017,3,0.903846153846
18043,irmahurricane,39,42,Tue Sep  5 15:39:09 2017,3,0.928571428571
17895,hurrcaneirma,38,40,Sat Sep  9 15:40:45 2017,3,0.95
19451,25thamendmentnow,38,41,Sun Jul  2 15:13:09 2017,3,0.926829268293
14665,ultra2017,31,34,Fri Mar 24 15:33:10 2017,3,0.911764705882
14895,taketheknee,31,34,Sat Sep 23 16:46:22 2017,3,0.911764705882
16692,charolettesville,30,33,Sat Aug 12 15:29:33 2017,3,0.909090909091
17193,womensmarchla,20,22,Sat Jan 21 15:08:22 2017,3,0.909090909091
211,goodfriday,19,20,Fri Apr 14 15:41:34 2017,3,0.95
3127,stpaddysday,19,20,Fri Mar 17 15:30:22 2017,3,0.95
4032,heismanhouse,19,20,Wed Sep 20 15:45:09 2017,3,0.95
8479,confessyourunpopularopinion,19,20,Sun Aug  6 15:27:09 2017,3,0.95
18212,ios11,19,20,Tue Sep 19 15:44:45 2017,3,0.95
20289,hurricaneirma,19,20,Mon Sep  4 15:38:45 2017,3,0.95
18388,barcelona,19,21,Sat Jul 29 15:23:57 2017,3,0.904761904762
8292,gameofthrones7,18,19,Sun Jul 16 15:18:45 2017,3,0.947368421053
9541,piday,18,19,Tue Mar 14 15:29:10 2017,3,0.947368421053
9986,appleevent,18,19,Tue Sep 12 15:41:57 2017,3,0.947368421053
10088,hellervoteyes,18,19,Sat Jun 24 15:09:57 2017,3,0.947368421053
11269,marytylermoore,18,19,Wed Jan 25 16:09:59 2017,3,0.947368421053
11850,makeafriendin5words,18,19,Thu Dec 14 22:19:15 2017,3,0.947368421053
18194,hurricaneirma2017,18,19,Wed Sep  6 15:39:33 2017,3,0.947368421053
15555,nationalbeerday,17,18,Fri Apr  7 15:38:46 2017,3,0.944444444444
15952,earthday2017,17,18,Sat Apr 22 15:44:46 2017,3,0.944444444444
16660,ripchesterbennington,17,18,Thu Jul 20 16:20:22 2017,3,0.944444444444
701,teamrick,16,17,Tue Oct 17 15:55:57 2017,3,0.941176470588
9855,nationaldanceday,16,17,Sat Jul 29 15:23:57 2017,3,0.941176470588
14836,nationalgirfriendday,16,17,Tue Aug  1 16:25:10 2017,3,0.941176470588
17706,robkardashian,16,17,Wed Jul  5 15:14:21 2017,3,0.941176470588
9962,thanksgivingday,15,16,Thu Nov 23 15:10:44 2017,3,0.9375
13729,tellyourstoryin5words,15,16,Wed Jul  5 17:14:23 2017,3,0.9375
14318,ihopemylastwordsarenot,15,16,Fri Jul 28 18:23:36 2017,3,0.9375
16328,seinfeldtaughtme,15,16,Fri Nov  3 01:02:30 2017,3,0.9375
20488,happythanksgiving2017,15,16,Thu Nov 23 15:10:44 2017,3,0.9375
10537,nintendoswitch,14,15,Fri Mar  3 15:24:46 2017,3,0.933333333333
11869,shortgirlappreciationday,14,15,Thu Dec 21 16:21:57 2017,3,0.933333333333
17486,signsthatyoureold,14,15,Thu Jul  6 16:14:46 2017,3,0.933333333333
5596,blackmirror4,13,14,Fri Dec 29 16:25:09 2017,3,0.928571428571
7961,thegiftofsox,13,14,Wed Dec 13 15:18:44 2017,3,0.928571428571
12876,trumpbiographytitles,13,14,Wed Jun 28 17:11:35 2017,3,0.928571428571
16098,merrychristmaseveryone,13,14,Mon Dec 25 16:23:33 2017,3,0.928571428571
4757,thingsneversaidonstartrek,12,13,Fri Aug 18 22:32:04 2017,3,0.923076923077
8391,my4wordobituary,12,13,Tue Aug  8 02:27:44 2017,3,0.923076923077
14489,ifcellphonesdidntexist,12,13,Thu Sep 14 01:42:31 2017,3,0.923076923077
16866,ifiwerepresidentforoneday,12,13,Fri Sep  8 20:40:26 2017,3,0.923076923077
18845,ifpizzadidntexist,12,13,Sat Jul 15 20:18:26 2017,3,0.923076923077
18853,myfavoriteplacein3words,12,13,Wed Apr 12 01:40:32 2017,3,0.923076923077
3175,roastofstevebannon,11,12,Mon Jan 30 21:12:04 2017,3,0.916666666667
4993,oneletterofftvshows,11,12,Wed Feb  1 02:12:33 2017,3,0.916666666667
8086,4wordembarrassment,11,12,Sat Aug 26 02:34:56 2017,3,0.916666666667
12259,onlinedatingin4words,11,12,Tue Jun  6 17:02:47 2017,3,0.916666666667
16228,signsyoureoutoftouch,11,12,Sat Aug 19 21:32:27 2017,3,0.916666666667
16350,childhooddreamin5words,11,12,Fri Aug 11 00:28:54 2017,3,0.916666666667
254,louisville,10,11,Wed Sep 27 15:47:57 2017,3,0.909090909091
1374,lifeismorebeautifulwhen,10,11,Fri Jul 14 15:17:57 2017,3,0.909090909091
7532,footballmovies,10,11,Fri Feb  3 02:13:21 2017,3,0.909090909091
13373,4wordsyelledbeforestreaking,10,11,Fri Apr 14 22:41:41 2017,3,0.909090909091
13788,addatoyimproveamovie,10,11,Thu Feb  9 02:15:45 2017,3,0.909090909091
16312,hornyauthors,10,11,Thu Feb  2 02:12:57 2017,3,0.909090909091
16606,redneckamovie,10,11,Wed Jan 25 02:09:45 2017,3,0.909090909091
9018,superbowl,93,114,Mon Jan 23 15:09:10 2017,3,0.815789473684
14341,houstonstrong,81,94,Sun Aug 27 15:35:33 2017,3,0.86170212766
7209,grahamcassidy,80,95,Fri Sep 15 15:43:09 2017,3,0.842105263158
1668,nyfw,80,97,Sat Feb 11 15:16:46 2017,3,0.824742268041
5214,sb51,77,87,Tue Jan 31 15:12:22 2017,3,0.885057471264
388,sdcc,64,74,Sat Mar 11 15:27:58 2017,3,0.864864864865
19730,sharkweek,58,71,Fri Jun 16 15:06:45 2017,3,0.816901408451
1989,harvey,57,71,Sun Jan  8 15:03:10 2017,3,0.802816901408
7966,280characters,54,66,Tue Sep 26 19:47:37 2017,3,0.818181818182
17077,metoo,52,59,Sun Oct 15 16:55:10 2017,3,0.881355932203
8057,charlottesville,45,56,Sun May 14 16:53:35 2017,3,0.803571428571
17888,maga,44,52,Fri Jun  2 15:01:09 2017,3,0.846153846154
4482,holdthefloor,42,52,Mon Feb  6 15:14:46 2017,3,0.807692307692
5792,parisagreement,39,46,Wed May 31 15:00:21 2017,3,0.847826086957
17397,morelife,39,46,Sat Mar  4 17:25:12 2017,3,0.847826086957
4434,inbound17,38,46,Wed May  3 15:49:10 2017,3,0.826086956522
13931,cmafest,38,46,Sat Jun 10 15:04:21 2017,3,0.826086956522
14945,thomasfire,37,42,Tue Dec  5 01:15:18 2017,3,0.880952380952
17519,hurricaineirma,36,41,Tue Sep  5 15:39:09 2017,3,0.878048780488
18851,guncontrolnow,35,41,Mon Oct  2 15:49:57 2017,3,0.853658536585
651,netnuetrality,35,42,Wed Jul 12 15:17:09 2017,3,0.833333333333
19244,prayforhouston,34,42,Sun Aug 27 15:35:33 2017,3,0.809523809524
8741,iheartfestival,33,40,Sat Jul 15 15:18:21 2017,3,0.825
6137,susanrice,33,41,Mon Apr  3 15:37:10 2017,3,0.80487804878
1282,postyourqueen,32,38,Fri Feb 10 16:16:23 2017,3,0.842105263158
1634,jointaddress,32,38,Mon Feb 27 19:23:14 2017,3,0.842105263158
4127,msignite,32,38,Mon Sep 25 15:47:09 2017,3,0.842105263158
17239,sessions,32,39,Tue Jan 31 15:12:22 2017,3,0.820512820513
3189,trumpresign,31,35,Sun Aug 20 15:32:45 2017,3,0.885714285714
15727,4thofjulyweekend,31,36,Fri Jun 30 16:12:22 2017,3,0.861111111111
181,obamagate,28,33,Sat Mar  4 16:25:11 2017,3,0.848484848485
20414,maythefourthbewithyou,28,33,Wed May  3 15:49:10 2017,3,0.848484848485
21150,newunitedairlinesmottos,28,33,Tue Apr 11 00:40:07 2017,3,0.848484848485
2200,olsenwpmoychallenge,25,29,Sat Jan  7 15:02:46 2017,3,0.862068965517
1228,snowpocalypse,25,31,Thu Jan  5 15:01:58 2017,3,0.806451612903
4556,nationalbestfriendsday,23,26,Thu Jun  8 15:03:33 2017,3,0.884615384615
8925,4thofjuly2017,23,28,Sat Jul  1 15:12:45 2017,3,0.821428571429
14876,central_rys17,23,28,Fri Mar  3 15:24:46 2017,3,0.821428571429
1141,nationalpetday,22,26,Tue Apr 11 15:40:22 2017,3,0.846153846154
5380,rockineve,22,27,Sat Dec 31 17:00:00 2016,3,0.814814814815
1109,america,21,24,Tue Jul  4 15:13:57 2017,3,0.875
11593,offendeveryonein4words,20,23,Tue Apr 11 21:40:28 2017,3,0.869565217391
17539,canada150,20,23,Mon Jan  2 15:00:46 2017,3,0.869565217391
10443,nationalbestfriendday,19,22,Thu Jun  8 15:03:33 2017,3,0.863636363636
14764,gls17,19,22,Thu Aug 10 15:28:45 2017,3,0.863636363636
15126,bepositivein4words,19,22,Wed Aug 16 15:31:09 2017,3,0.863636363636
17679,gameofthronesfinale,19,22,Sun Aug 27 15:35:33 2017,3,0.863636363636
1913,nationalpizzaday,19,23,Thu Feb  9 15:15:58 2017,3,0.826086956522
16377,thanksgivingeve,19,23,Wed Nov 22 15:10:20 2017,3,0.826086956522
3499,nationalsiblingday,18,20,Mon Apr 10 16:39:59 2017,3,0.9
4390,harrypotter20,18,20,Mon Jun 26 15:10:45 2017,3,0.9
9938,comeyfiring,18,20,Wed May 10 15:51:58 2017,3,0.9
13491,boycottunitedairlines,18,20,Mon Apr 10 16:39:59 2017,3,0.9
20362,worldmentalhealthday,18,20,Tue Oct 10 15:53:09 2017,3,0.9
4615,devoshearing,18,21,Tue Jan 17 21:06:52 2017,3,0.857142857143
6426,ruinagoodtimein4words,18,21,Thu Aug 24 16:34:22 2017,3,0.857142857143
11186,ge2017,18,21,Tue Apr 18 15:43:10 2017,3,0.857142857143
19506,onelovemanchester,18,21,Tue May 30 15:59:58 2017,3,0.857142857143
973,ufc211,18,22,Wed Mar  8 18:26:49 2017,3,0.818181818182
7203,cnnnye,18,22,Sat Dec 31 17:00:00 2016,3,0.818181818182
12738,riptompetty,18,22,Mon Oct  2 17:49:59 2017,3,0.818181818182
1924,nationaldonutday,17,19,Fri Jun  2 15:01:09 2017,3,0.894736842105
2984,texasstrong,17,19,Wed Aug 30 15:36:45 2017,3,0.894736842105
4094,internationaldayofhappiness,17,19,Mon Mar 20 15:31:34 2017,3,0.894736842105
12389,nationalboyfrienday,17,19,Tue Oct  3 15:50:21 2017,3,0.894736842105
13348,andthatswhywecantbefriends,17,19,Sun Apr 30 02:47:45 2017,3,0.894736842105
750,newtwitter,17,20,Thu Jun 15 15:06:21 2017,3,0.85
2174,mealsonwheels,17,20,Thu Mar 16 15:29:58 2017,3,0.85
8071,sharknado5,17,20,Thu Feb  2 17:13:12 2017,3,0.85
974,ufc210,17,21,Thu Jan 19 17:07:36 2017,3,0.809523809524
5999,happyhallowen,17,21,Tue Oct 31 15:01:32 2017,3,0.809523809524
15199,imarchwithlinda,17,21,Mon Jan 23 16:09:11 2017,3,0.809523809524
19718,quitthecouncil,17,21,Tue Aug 15 15:30:45 2017,3,0.809523809524
20551,kathygriffin,17,21,Wed May 31 15:00:21 2017,3,0.809523809524
7969,hurricanenate,16,18,Sat Oct  7 15:51:57 2017,3,0.888888888889
8176,syria,16,18,Fri Apr  7 15:38:46 2017,3,0.888888888889
9956,remyma,16,18,Sat Feb 25 16:22:23 2017,3,0.888888888889
21233,happy420,16,18,Thu Apr 20 15:43:58 2017,3,0.888888888889
5646,wjc2017,16,19,Thu Jan  5 15:01:58 2017,3,0.842105263158
11928,hanukkah,16,19,Tue Dec 12 15:18:20 2017,3,0.842105263158
9578,september11,15,17,Mon Sep 11 15:41:33 2017,3,0.882352941176
11749,beforetheinternetexisted,15,17,Wed Mar 15 21:29:40 2017,3,0.882352941176
11761,ripchesterbennigton,15,17,Thu Jul 20 17:20:23 2017,3,0.882352941176
12161,worldpoetryday,15,17,Tue Mar 21 15:31:58 2017,3,0.882352941176
13392,wwenomercy,15,17,Sun Sep 24 15:46:45 2017,3,0.882352941176
15238,skirballfire,15,17,Wed Dec  6 15:15:56 2017,3,0.882352941176
961,adamwest,15,18,Sat Jun 10 15:04:21 2017,3,0.833333333333
4935,whitepeople,15,18,Sat May 13 16:53:11 2017,3,0.833333333333
7035,batman,15,18,Sat Jun 10 15:04:21 2017,3,0.833333333333
7870,mobbdeep,15,18,Tue Jun 20 15:08:21 2017,3,0.833333333333
11507,fightnight,15,18,Sat Aug 26 15:35:09 2017,3,0.833333333333
15314,mentalhealthawarenessday,15,18,Tue Oct 10 15:53:09 2017,3,0.833333333333
12257,newyearseve2017,14,16,Sun Dec 31 16:25:57 2017,3,0.875
14818,nationalsuperheroday,14,16,Fri Apr 28 15:47:10 2017,3,0.875
15160,mattlauer,14,16,Wed Nov 29 15:13:08 2017,3,0.875
18646,illegitimatepresident,14,16,Sat Jan 14 16:05:35 2017,3,0.875
253,impeach45,14,17,Tue Aug 15 15:30:45 2017,3,0.823529411765
1559,heterosexualprideday,14,17,Thu Jun 29 16:11:58 2017,3,0.823529411765
2507,nationalcatday,14,17,Sun Oct 29 15:00:44 2017,3,0.823529411765
5985,worldemojiday,14,17,Mon Jul 17 15:19:09 2017,3,0.823529411765
8376,rednoseday,14,17,Fri Mar 24 15:33:10 2017,3,0.823529411765
11291,sheinspiresme,14,17,Wed Mar  8 17:26:48 2017,3,0.823529411765
11985,texas,14,17,Sun Nov  5 15:03:32 2017,3,0.823529411765
12516,atmidnightin5words,14,17,Fri Aug  4 18:26:24 2017,3,0.823529411765
15211,taylorswiftisback,14,17,Thu Aug 24 15:34:21 2017,3,0.823529411765
17666,pepsi,14,17,Wed Apr  5 15:37:58 2017,3,0.823529411765
20408,nationalhotdogday,14,17,Wed Jul 19 15:19:57 2017,3,0.823529411765
967,ufc219,13,15,Wed Sep 27 21:48:03 2017,3,0.866666666667
6314,mylabordayin4words,13,15,Mon Sep  4 19:38:49 2017,3,0.866666666667
7394,bumperstickersforbadparents,13,15,Fri Dec 15 02:19:19 2017,3,0.866666666667
11272,goldenglobe,13,15,Sun Jan  8 15:03:10 2017,3,0.866666666667
13979,babygroot,13,15,Tue Apr 25 15:45:58 2017,3,0.866666666667
14709,mytipsformentalhealth,13,15,Mon Sep 25 02:46:56 2017,3,0.866666666667
14976,onefactaboutme,13,15,Sun Jan 22 02:08:33 2017,3,0.866666666667
15086,askethanandgrayson,13,15,Fri May 26 22:58:29 2017,3,0.866666666667
18089,whoareyouin4words,13,15,Thu Mar 23 16:32:47 2017,3,0.866666666667
20476,eastersunday,13,15,Sun Apr 16 15:42:22 2017,3,0.866666666667
3996,macul17,13,16,Wed Mar 15 16:29:35 2017,3,0.8125
5945,jayz,13,16,Fri Jun 30 16:12:22 2017,3,0.8125
6026,thankyoualabama,13,16,Wed Dec 13 02:18:31 2017,3,0.8125
6611,donjrchildrensbooks,13,16,Tue Jul 11 16:16:46 2017,3,0.8125
9452,miloatcal,13,16,Thu Feb  2 00:12:55 2017,3,0.8125
12784,worstmusicforafuneral,13,16,Wed Aug 16 22:31:16 2017,3,0.8125
20943,nationalcheeseburgerday,13,16,Mon Sep 18 15:44:21 2017,3,0.8125
2731,benatberkeley,12,14,Thu Sep 14 15:42:45 2017,3,0.857142857143
5247,elderlybeatlessongs,12,14,Fri Jun  9 01:03:43 2017,3,0.857142857143
13009,ourfuturein5words,12,14,Wed Aug 23 21:34:03 2017,3,0.857142857143
13118,trumpcareisworsethan,12,14,Fri Mar 17 21:30:28 2017,3,0.857142857143
15978,bbmas2017,12,14,Sun May 21 15:56:22 2017,3,0.857142857143
16023,smallbusinesssaturday,12,14,Sat Nov 25 16:11:33 2017,3,0.857142857143
17356,nationalwineday,12,14,Thu May 25 15:57:58 2017,3,0.857142857143
18150,bestpartof2017forme,12,14,Tue Dec 26 18:23:59 2017,3,0.857142857143
18684,signsyoureabadpresident,12,14,Fri Oct 27 21:00:02 2017,3,0.857142857143
5860,justruinabandname,11,13,Sun Mar 26 17:34:00 2017,3,0.846153846154
7441,paulryanin4words,11,13,Fri Feb  3 22:13:41 2017,3,0.846153846154
8195,personalvictoryin3words,11,13,Tue Jul  4 00:13:42 2017,3,0.846153846154
8594,anxietyin5words,11,13,Fri Feb  3 01:13:20 2017,3,0.846153846154
9612,guyfierisongs,11,13,Fri Jan 20 02:07:45 2017,3,0.846153846154
11770,my4worddealbreaker,11,13,Sun Aug 13 02:29:44 2017,3,0.846153846154
12902,redeye,11,13,Thu Jan  5 06:01:49 2017,3,0.846153846154
13012,bonesfinale,11,13,Tue Mar 28 15:34:46 2017,3,0.846153846154
14570,makeabandlesspopular,11,13,Fri May 19 20:55:39 2017,3,0.846153846154
15416,freerosa,11,13,Sun Oct 29 15:00:44 2017,3,0.846153846154
17525,memorialday17,11,13,Mon May 29 15:59:34 2017,3,0.846153846154
409,questionsihaveforsongs,10,12,Thu Aug  3 23:26:05 2017,3,0.833333333333
3551,problematickidsshows,10,12,Fri Apr 28 01:46:56 2017,3,0.833333333333
4195,monsteramovie,10,12,Thu Jun  8 01:03:19 2017,3,0.833333333333
5456,millennialdisney,10,12,Thu Mar 16 01:29:44 2017,3,0.833333333333
5826,presidentialtvshows,10,12,Fri Feb 17 02:18:57 2017,3,0.833333333333
6805,babytv,10,12,Wed Mar  1 02:23:45 2017,3,0.833333333333
8119,drunkbands,10,12,Thu Jan 26 02:10:09 2017,3,0.833333333333
8275,onewordoffbooks,10,12,Thu Feb 16 02:18:33 2017,3,0.833333333333
8276,whatimgoodatin5words,10,12,Wed Oct 25 21:59:15 2017,3,0.833333333333
8815,maythe4th,10,12,Wed May  3 15:49:10 2017,3,0.833333333333
10364,sapphirenow,10,12,Tue May 16 15:54:22 2017,3,0.833333333333
10410,ufcfortaleza,10,12,Sat Mar 11 15:27:58 2017,3,0.833333333333
12404,cmas,10,12,Wed Nov  8 15:04:44 2017,3,0.833333333333
12743,unlikelystarwarsspinoffs,10,12,Mon Aug  7 22:27:40 2017,3,0.833333333333
14704,mylovelifein5words,10,12,Wed Feb 15 02:18:09 2017,3,0.833333333333
17557,ifyouvotefortrumpcare,10,12,Fri May  5 20:50:03 2017,3,0.833333333333
17671,3wordcauseofdeath,10,12,Sun Sep 10 02:40:56 2017,3,0.833333333333
18021,makeamovietitleevenbetter,10,12,Fri Apr 14 00:41:19 2017,3,0.833333333333
18099,honesttvshows,10,12,Wed May  3 01:48:56 2017,3,0.833333333333
19819,agile2017,10,12,Sun Aug  6 15:27:09 2017,3,0.833333333333
20374,dogsongs,10,12,Tue Jan 31 02:12:09 2017,3,0.833333333333
1600,whatwomenwantin4words,9,10,Fri Jun 16 15:06:45 2017,3,0.9
3326,thingstobeashamedof,9,10,Fri Apr 21 20:44:27 2017,3,0.9
3417,uscvswsu,9,10,Fri Sep 29 15:48:45 2017,3,0.9
4552,whatwouldmillennialjesusdo,9,10,Sat Apr 15 02:41:45 2017,3,0.9
4570,hintsyoureinhell,9,10,Thu Apr 27 02:46:33 2017,3,0.9
4598,onlygivethepunchline,9,10,Fri Oct 20 20:57:14 2017,3,0.9
4938,lazinessin4words,9,10,Thu Aug 31 02:36:56 2017,3,0.9
5080,makeamovieforeign,9,10,Wed May 31 22:00:28 2017,3,0.9
9635,ufcwinnipeg,9,10,Sat Dec 16 16:19:57 2017,3,0.9
12306,conspiracysongs,9,10,Tue Apr 25 01:45:44 2017,3,0.9
16066,supermoon,9,10,Sun Dec  3 16:14:45 2017,3,0.9
16909,filmsondrugs,9,10,Fri May 26 22:58:29 2017,3,0.9
19232,freelaura,9,10,Sat Jun 17 00:06:54 2017,3,0.9
19866,detroitgp,9,10,Fri Jun  2 15:01:09 2017,3,0.9
23,dcpublicschools,9,11,Sun Sep 17 22:44:04 2017,3,0.818181818182
859,nationalsandwichday,9,11,Fri Nov  3 15:02:44 2017,3,0.818181818182
2832,badhorrortitles,9,11,Mon Aug 14 15:30:21 2017,3,0.818181818182
4406,ufcsydney,9,11,Fri Nov 17 15:08:20 2017,3,0.818181818182
5291,makemeangryin5words,9,11,Thu Nov  9 15:05:08 2017,3,0.818181818182
5670,illneverbetoooldfor,9,11,Sat Apr  1 02:36:09 2017,3,0.818181818182
5735,ifcollegedidntexist,9,11,Sat Aug  5 20:26:50 2017,3,0.818181818182
6457,soultrainawards,9,11,Mon Nov  6 15:03:56 2017,3,0.818181818182
6777,tvhastaughtme,9,11,Thu Jan 12 20:04:51 2017,3,0.818181818182
7380,istilldontunderstand,9,11,Fri Jan  6 00:02:07 2017,3,0.818181818182
7944,internetamovie,9,11,Fri Mar 10 23:27:42 2017,3,0.818181818182
11460,waystoannoyyourdad,9,11,Sat Jun 17 18:07:12 2017,3,0.818181818182
13211,reduceatvshow,9,11,Fri Feb  3 16:13:35 2017,3,0.818181818182
13549,makeasongboring,9,11,Thu May 18 01:54:56 2017,3,0.818181818182
15111,ispendtoomuchtime,9,11,Thu Jun  1 00:00:30 2017,3,0.818181818182
16114,dickflicks,9,11,Tue Feb 28 02:23:21 2017,3,0.818181818182
16856,makemecringein3words,9,11,Sat Jun 10 03:04:09 2017,3,0.818181818182
17253,eastcoastin5words,9,11,Sat May 27 02:58:33 2017,3,0.818181818182
1409,ndvsmia,8,9,Sat Nov 11 15:05:56 2017,3,0.888888888889
1691,stupidquestionsforcops,8,9,Tue Jul 25 19:22:25 2017,3,0.888888888889
1763,signsyourearealadult,8,9,Thu Nov 30 16:13:33 2017,3,0.888888888889
1856,momin5words,8,9,Fri May 12 01:52:32 2017,3,0.888888888889
1982,floridaabook,8,9,Thu Mar  2 02:24:09 2017,3,0.888888888889
2000,makeafilmascififilm,8,9,Fri Oct 13 22:54:28 2017,3,0.888888888889
3746,richmovies,8,9,Thu Jul 13 01:17:19 2017,3,0.888888888889
7878,andidontcareifyoulikeit,8,9,Fri Aug 25 01:34:31 2017,3,0.888888888889
8332,nspra2017,8,9,Mon Jul 10 16:16:22 2017,3,0.888888888889
8677,budgetsongs,8,9,Tue Apr  4 01:37:20 2017,3,0.888888888889
9242,timetraveltothe90sin4words,8,9,Sat Apr  8 02:38:57 2017,3,0.888888888889
9640,btsxrockineve,8,9,Sun Dec 31 16:25:57 2017,3,0.888888888889
10832,dumberbroadway,8,9,Wed Mar 29 01:34:56 2017,3,0.888888888889
13330,reasonstoprotest,8,9,Mon Jan 30 15:11:58 2017,3,0.888888888889
13774,rhsummit,8,9,Tue May  2 15:48:46 2017,3,0.888888888889
14766,ufcjapan,8,9,Thu Sep 21 15:45:33 2017,3,0.888888888889
15854,lazyasssongs,8,9,Fri Jul  7 22:15:16 2017,3,0.888888888889
16924,addafontimproveanything,8,9,Tue Jul  4 01:13:43 2017,3,0.888888888889
18247,bringyourdogtoworkday,8,9,Fri Jun 23 15:09:33 2017,3,0.888888888889
18881,atlvssea,8,9,Mon Nov 20 15:09:32 2017,3,0.888888888889
384,pollsforsongs,7,8,Fri Nov 17 23:08:28 2017,3,0.875
740,michvsuf,7,8,Fri Sep  1 15:37:33 2017,3,0.875
1253,seinfeldamovie,7,8,Thu May 25 20:58:03 2017,3,0.875
1361,gameofthronescelebs,7,8,Fri Jul 28 01:23:19 2017,3,0.875
1898,nationalhandshakeday,7,8,Thu Jun 29 16:11:58 2017,3,0.875
2392,dsdet,7,8,Tue Sep 12 15:41:57 2017,3,0.875
3003,hellinacell,7,8,Sun Oct  8 15:52:21 2017,3,0.875
3245,makeamoviegreen,7,8,Thu Jul 27 01:22:55 2017,3,0.875
3792,sherlockpbs,7,8,Sun Jan  8 17:03:12 2017,3,0.875
4409,songsforbutts,7,8,Fri Jul 28 22:23:40 2017,3,0.875
5320,onthedaytrumpresigns,7,8,Wed Nov 29 15:13:08 2017,3,0.875
5682,badbookprequels,7,8,Wed Apr 26 01:46:08 2017,3,0.875
5883,ihatewaitingfor,7,8,Thu Jan 12 01:04:32 2017,3,0.875
6683,getamoviedrunk,7,8,Thu Apr 20 20:44:03 2017,3,0.875
7353,drphil,7,8,Fri Feb 10 15:16:22 2017,3,0.875
10248,americarecyclesday,7,8,Wed Nov 15 15:07:32 2017,3,0.875
10439,holidaytwogether,7,8,Tue Dec  5 15:15:32 2017,3,0.875
11367,firstdraftcartoons,7,8,Tue May 16 01:54:08 2017,3,0.875
11401,clevspit,7,8,Sun Jan  1 13:00:20 2017,3,0.875
11978,thingsneversaidin2017,7,8,Fri Dec 29 23:25:16 2017,3,0.875
12159,maketodaybetterin4words,7,8,Fri Apr 28 15:47:10 2017,3,0.875
12310,overheardinthe90s,7,8,Sun May  7 02:50:33 2017,3,0.875
12963,nsfwgames,7,8,Tue Jun 13 01:05:19 2017,3,0.875
13725,icantevenlie,7,8,Thu Jun 22 15:09:09 2017,3,0.875
14417,nationalpancakeday,7,8,Tue Sep 26 15:47:33 2017,3,0.875
14532,theresnothingmoresexierthan,7,8,Sun Apr 30 15:47:58 2017,3,0.875
15326,makemehappyin3words,7,8,Sat Dec  2 15:14:20 2017,3,0.875
15420,museumselfie,7,8,Wed Jan 18 15:07:10 2017,3,0.875
15507,nationalphilanthropyday,7,8,Wed Nov 15 15:07:32 2017,3,0.875
16482,addtrumpruinanxmassong,7,8,Fri Dec 22 16:22:21 2017,3,0.875
16570,thescarythingis,7,8,Sun Apr  9 00:39:19 2017,3,0.875
16746,mygotocomfortfood,7,8,Wed Oct 25 17:59:11 2017,3,0.875
17870,ivealwayswanted,7,8,Thu Jun 15 00:06:06 2017,3,0.875
17971,comicconfoods,7,8,Tue Jul 18 01:19:19 2017,3,0.875
18315,robothiphop,7,8,Tue Mar 28 01:34:32 2017,3,0.875
18337,whyilovechicagoin4words,7,8,Fri Feb 10 16:16:23 2017,3,0.875
18859,mymessagetomyex,7,8,Wed Jul 19 17:19:59 2017,3,0.875
18920,obconf2017,7,8,Sun Apr 30 16:47:59 2017,3,0.875
19287,murderamovie,7,8,Sun Aug 20 02:32:32 2017,3,0.875
19839,ittakesrealcourageto,7,8,Mon Oct 23 02:58:08 2017,3,0.875
20132,80ssongsmashup,7,8,Tue Sep 12 17:41:59 2017,3,0.875
20798,roh15th,7,8,Fri Mar 10 17:27:36 2017,3,0.875
2689,worldlionday,6,7,Thu Aug 10 15:28:45 2017,3,0.857142857143
3284,cannevergetsickof,6,7,Tue Feb 21 18:20:49 2017,3,0.857142857143
3463,hdpalooza,6,7,Thu Apr 27 16:46:47 2017,3,0.857142857143
4917,uscvsasu,6,7,Sat Oct 28 15:00:20 2017,3,0.857142857143
5133,horriblecerealnames,6,7,Sat Jun 24 15:09:57 2017,3,0.857142857143
5461,baseballafilm,6,7,Sun Apr 23 23:45:18 2017,3,0.857142857143
6648,nationalcuddleupday,6,7,Fri Jan  6 15:02:22 2017,3,0.857142857143
7235,whyididntgetthejob,6,7,Thu Sep 14 21:42:51 2017,3,0.857142857143
7283,osuvsiowa,6,7,Sat Nov  4 15:03:08 2017,3,0.857142857143
7960,lighttheraza,6,7,Fri Sep 15 23:43:17 2017,3,0.857142857143
8626,iwanttobringback,6,7,Sun Jun 11 02:04:32 2017,3,0.857142857143
10690,howtomakecollegeeasier,6,7,Tue May 30 15:59:58 2017,3,0.857142857143
10762,atlvclb,6,7,Sat Jun 17 15:07:09 2017,3,0.857142857143
11346,aes17,6,7,Thu Jul 13 15:17:33 2017,3,0.857142857143
11977,agoodtimein4words,6,7,Wed Dec 20 00:21:17 2017,3,0.857142857143
11996,betterplacestobomb,6,7,Fri Apr  7 01:38:32 2017,3,0.857142857143
12720,hlp17,6,7,Fri Jun  9 15:03:57 2017,3,0.857142857143
13536,wcws2017,6,7,Mon Jun  5 15:02:21 2017,3,0.857142857143
14253,hipsterbooks,6,7,Wed Jul 19 01:19:43 2017,3,0.857142857143
15333,nofraudsonvevo,6,7,Wed Apr 19 15:43:34 2017,3,0.857142857143
